Time (s), df/f, epoch
926.5048, -0.0171, 1
926.5148, -0.0144, 1
926.5248, -0.0112, 1
926.5348, -0.0094, 1
926.5448, -0.0080, 1
926.5548, -0.0073, 1
926.5648, -0.0079, 1
926.5748, -0.0096, 1
926.5848, -0.0103, 1
926.5948, -0.0094, 1
926.6048, -0.0085, 1
926.6148, -0.0086, 1
926.6248, -0.0084, 1
926.6348, -0.0088, 1
926.6448, -0.0097, 1
926.6548, -0.0110, 1
926.6648, -0.0121, 1
926.6748, -0.0138, 1
926.6848, -0.0143, 1
926.6948, -0.0134, 1
926.7048, -0.0106, 1
926.7148, -0.0088, 1
926.7248, -0.0090, 1
926.7348, -0.0089, 1
926.7448, -0.0094, 1
926.7548, -0.0098, 1
926.7648, -0.0090, 1
926.7748, -0.0089, 1
926.7848, -0.0087, 1
926.7948, -0.0104, 1
926.8048, -0.0129, 1
926.8148, -0.0146, 1
926.8248, -0.0149, 1
926.8348, -0.0139, 1
926.8448, -0.0127, 1
926.8548, -0.0103, 1
926.8648, -0.0102, 1
926.8748, -0.0110, 1
926.8848, -0.0121, 1
926.8948, -0.0124, 1
926.9048, -0.0112, 1
926.9148, -0.0089, 1
926.9248, -0.0058, 1
926.9348, -0.0046, 1
926.9448, -0.0060, 1
926.9548, -0.0077, 1
926.9648, -0.0084, 1
926.9748, -0.0089, 1
926.9848, -0.0083, 1
926.9948, -0.0068, 1
927.0048, -0.0055, 1
927.0148, -0.0054, 1
927.0248, -0.0073, 1
927.0348, -0.0094, 1
927.0448, -0.0110, 1
927.0548, -0.0134, 1
927.0648, -0.0154, 1
927.0748, -0.0158, 1
927.0848, -0.0148, 1
927.0948, -0.0132, 1
927.1048, -0.0106, 1
927.1148, -0.0089, 1
927.1248, -0.0106, 1
927.1348, -0.0132, 1
927.1448, -0.0148, 1
927.1548, -0.0144, 1
927.1648, -0.0143, 1
927.1748, -0.0144, 1
927.1848, -0.0140, 1
927.1948, -0.0131, 1
927.2048, -0.0133, 1
927.2148, -0.0119, 1
927.2248, -0.0109, 1
927.2348, -0.0108, 1
927.2448, -0.0124, 1
927.2548, -0.0139, 1
927.2648, -0.0124, 1
927.2748, -0.0116, 1
927.2848, -0.0130, 1
927.2948, -0.0144, 1
927.3048, -0.0148, 1
927.3148, -0.0152, 1
927.3248, -0.0139, 1
927.3348, -0.0124, 1
927.3448, -0.0112, 1
927.3548, -0.0119, 1
927.3648, -0.0110, 1
927.3748, -0.0092, 1
927.3848, -0.0089, 1
927.3948, -0.0106, 1
927.4048, -0.0114, 1
927.4148, -0.0102, 1
927.4248, -0.0091, 1
927.4348, -0.0094, 1
927.4448, -0.0096, 1
927.4548, -0.0120, 1
927.4648, -0.0149, 1
927.4748, -0.0159, 1
927.4848, -0.0146, 1
927.4948, -0.0132, 1
927.5048, -0.0124, 1
927.5148, -0.0113, 1
927.5248, -0.0094, 1
927.5348, -0.0085, 1
927.5448, -0.0094, 1
927.5548, -0.0099, 1
927.5648, -0.0088, 1
927.5748, -0.0064, 1
927.5848, -0.0041, 1
927.5948, -0.0020, 1
927.6048, -0.0015, 1
927.6148, -0.0038, 1
927.6248, -0.0063, 1
927.6348, -0.0079, 1
927.6448, -0.0102, 1
927.6548, -0.0114, 1
927.6648, -0.0122, 1
927.6748, -0.0117, 1
927.6848, -0.0115, 1
927.6948, -0.0118, 1
927.7048, -0.0116, 1
927.7148, -0.0133, 1
927.7248, -0.0124, 1
927.7348, -0.0113, 1
927.7448, -0.0115, 1
927.7548, -0.0131, 1
927.7648, -0.0161, 1
927.7748, -0.0172, 1
927.7848, -0.0157, 1
927.7948, -0.0157, 1
927.8048, -0.0159, 1
927.8148, -0.0158, 1
927.8248, -0.0151, 1
927.8348, -0.0136, 1
927.8448, -0.0115, 1
927.8548, -0.0101, 1
927.8648, -0.0111, 1
927.8748, -0.0144, 1
927.8848, -0.0171, 1
927.8948, -0.0181, 1
927.9048, -0.0183, 1
927.9148, -0.0160, 1
927.9248, -0.0143, 1
927.9348, -0.0115, 1
927.9448, -0.0092, 1
927.9548, -0.0078, 1
927.9648, -0.0065, 1
927.9748, -0.0058, 1
927.9848, -0.0064, 1
927.9948, -0.0061, 1
928.0048, -0.0052, 1
928.0148, -0.0049, 1
928.0248, -0.0060, 1
928.0348, -0.0060, 1
928.0448, -0.0071, 1
928.0548, -0.0091, 1
928.0648, -0.0092, 1
928.0748, -0.0085, 1
928.0848, -0.0081, 1
928.0948, -0.0081, 1
928.1048, -0.0074, 1
928.1148, -0.0058, 1
928.1248, -0.0051, 1
928.1348, -0.0055, 1
928.1448, -0.0055, 1
928.1548, -0.0050, 1
928.1648, -0.0047, 1
928.1748, -0.0037, 1
928.1848, -0.0021, 1
928.1948, -0.0016, 1
928.2048, -0.0041, 1
928.2148, -0.0050, 1
928.2248, -0.0050, 1
928.2348, -0.0049, 1
928.2448, -0.0051, 1
928.2548, -0.0059, 1
928.2648, -0.0070, 1
928.2748, -0.0107, 1
928.2848, -0.0136, 1
928.2948, -0.0131, 1
928.3048, -0.0104, 1
928.3148, -0.0084, 1
928.3248, -0.0080, 1
928.3348, -0.0086, 1
928.3448, -0.0108, 1
928.3548, -0.0130, 1
928.3648, -0.0136, 1
928.3748, -0.0112, 1
928.3848, -0.0083, 1
928.3948, -0.0069, 1
928.4048, -0.0073, 1
928.4148, -0.0081, 1
928.4248, -0.0088, 1
928.4348, -0.0087, 1
928.4448, -0.0068, 1
928.4548, -0.0042, 1
928.4648, -0.0035, 1
928.4748, -0.0054, 1
928.4848, -0.0075, 1
928.4948, -0.0094, 1
928.5048, -0.0103, 1
928.5148, -0.0101, 1
928.5248, -0.0083, 1
928.5348, -0.0097, 1
928.5448, -0.0114, 1
928.5548, -0.0101, 1
928.5648, -0.0090, 1
928.5748, -0.0096, 1
928.5848, -0.0108, 1
928.5948, -0.0118, 1
928.6048, -0.0121, 1
928.6148, -0.0137, 1
928.6248, -0.0134, 1
928.6348, -0.0123, 1
928.6448, -0.0123, 1
928.6548, -0.0131, 1
928.6648, -0.0132, 1
928.6748, -0.0128, 1
928.6848, -0.0132, 1
928.6948, -0.0136, 1
928.7048, -0.0143, 1
928.7148, -0.0151, 1
928.7248, -0.0161, 1
928.7348, -0.0175, 1
928.7448, -0.0177, 1
928.7548, -0.0190, 1
928.7648, -0.0209, 1
928.7748, -0.0200, 1
928.7848, -0.0166, 1
928.7948, -0.0145, 1
928.8048, -0.0139, 1
928.8148, -0.0154, 1
928.8248, -0.0162, 1
928.8348, -0.0164, 1
928.8448, -0.0148, 1
928.8548, -0.0129, 1
928.8648, -0.0115, 1
928.8748, -0.0130, 1
928.8848, -0.0139, 1
928.8948, -0.0151, 1
928.9048, -0.0152, 1
928.9148, -0.0148, 1
928.9248, -0.0137, 1
928.9348, -0.0138, 1
928.9448, -0.0152, 1
928.9548, -0.0170, 1
928.9648, -0.0164, 1
928.9748, -0.0145, 1
928.9848, -0.0129, 1
928.9948, -0.0120, 1
929.0048, -0.0114, 1
929.0148, -0.0114, 1
929.0248, -0.0123, 1
929.0348, -0.0115, 1
929.0448, -0.0092, 1
929.0548, -0.0083, 1
929.0648, -0.0081, 1
929.0748, -0.0088, 1
929.0848, -0.0091, 1
929.0948, -0.0105, 1
929.1048, -0.0134, 1
929.1148, -0.0130, 1
929.1248, -0.0133, 1
929.1348, -0.0142, 1
929.1448, -0.0150, 1
929.1548, -0.0146, 1
929.1648, -0.0138, 1
929.1748, -0.0126, 1
929.1848, -0.0110, 1
929.1948, -0.0099, 1
929.2048, -0.0122, 1
929.2148, -0.0145, 1
929.2248, -0.0160, 1
929.2348, -0.0171, 1
929.2448, -0.0178, 1
929.2548, -0.0190, 1
929.2648, -0.0205, 1
929.2748, -0.0223, 1
929.2848, -0.0235, 1
929.2948, -0.0225, 1
929.3048, -0.0206, 1
929.3148, -0.0200, 1
929.3248, -0.0214, 1
929.3348, -0.0234, 1
929.3448, -0.0243, 1
929.3548, -0.0238, 1
929.3648, -0.0216, 1
929.3748, -0.0181, 1
929.3848, -0.0150, 1
929.3948, -0.0135, 1
929.4048, -0.0137, 1
929.4148, -0.0149, 1
929.4248, -0.0172, 1
929.4348, -0.0182, 1
929.4448, -0.0168, 1
929.4548, -0.0138, 1
929.4648, -0.0120, 1
929.4748, -0.0124, 1
929.4848, -0.0136, 1
929.4948, -0.0146, 1
929.5048, -0.0160, 1
929.5148, -0.0165, 1
929.5248, -0.0156, 1
929.5348, -0.0144, 1
929.5448, -0.0142, 1
929.5548, -0.0133, 1
929.5648, -0.0117, 1
929.5748, -0.0122, 1
929.5848, -0.0142, 1
929.5948, -0.0162, 1
929.6048, -0.0182, 1
929.6148, -0.0208, 1
929.6248, -0.0218, 1
929.6348, -0.0205, 1
929.6448, -0.0167, 1
929.6548, -0.0132, 1
929.6648, -0.0109, 1
929.6748, -0.0104, 1
929.6848, -0.0122, 1
929.6948, -0.0160, 1
929.7048, -0.0170, 1
929.7148, -0.0156, 1
929.7248, -0.0146, 1
929.7348, -0.0133, 1
929.7448, -0.0117, 1
929.7548, -0.0130, 1
929.7648, -0.0143, 1
929.7748, -0.0150, 1
929.7848, -0.0136, 1
929.7948, -0.0128, 1
929.8048, -0.0133, 1
929.8148, -0.0136, 1
929.8248, -0.0145, 1
929.8348, -0.0160, 1
929.8448, -0.0167, 1
929.8548, -0.0155, 1
929.8648, -0.0144, 1
929.8748, -0.0147, 1
929.8848, -0.0158, 1
929.8948, -0.0167, 1
929.9048, -0.0167, 1
929.9148, -0.0164, 1
929.9248, -0.0155, 1
929.9348, -0.0149, 1
929.9448, -0.0164, 1
929.9548, -0.0197, 1
929.9648, -0.0205, 1
929.9748, -0.0203, 1
929.9848, -0.0195, 1
929.9948, -0.0187, 1
930.0048, -0.0182, 1
930.0148, -0.0182, 1
930.0248, -0.0183, 1
930.0348, -0.0174, 1
930.0448, -0.0159, 1
930.0548, -0.0173, 1
930.0648, -0.0191, 1
930.0748, -0.0197, 1
930.0848, -0.0199, 1
930.0948, -0.0205, 1
930.1048, -0.0204, 1
930.1148, -0.0195, 1
930.1248, -0.0184, 1
930.1348, -0.0187, 1
930.1448, -0.0196, 1
930.1548, -0.0198, 1
930.1648, -0.0195, 1
930.1748, -0.0185, 1
930.1848, -0.0168, 1
930.1948, -0.0140, 1
930.2048, -0.0126, 1
930.2148, -0.0140, 1
930.2248, -0.0151, 1
930.2348, -0.0157, 1
930.2448, -0.0166, 1
930.2548, -0.0166, 1
930.2648, -0.0174, 1
930.2748, -0.0174, 1
930.2848, -0.0187, 1
930.2948, -0.0185, 1
930.3048, -0.0177, 1
930.3148, -0.0163, 1
930.3248, -0.0159, 1
930.3348, -0.0148, 1
930.3448, -0.0149, 1
930.3548, -0.0157, 1
930.3648, -0.0169, 1
930.3748, -0.0170, 1
930.3848, -0.0158, 1
930.3948, -0.0153, 1
930.4048, -0.0147, 1
930.4148, -0.0139, 1
930.4248, -0.0132, 1
930.4348, -0.0128, 1
930.4448, -0.0120, 1
930.4548, -0.0121, 1
930.4648, -0.0143, 1
930.4748, -0.0177, 1
930.4848, -0.0195, 1
930.4948, -0.0185, 1
930.5048, -0.0168, 1
930.5148, -0.0139, 1
930.5248, -0.0112, 1
930.5348, -0.0108, 1
930.5448, -0.0138, 1
930.5548, -0.0155, 1
930.5648, -0.0159, 1
930.5748, -0.0160, 1
930.5848, -0.0157, 1
930.5948, -0.0152, 1
930.6048, -0.0149, 1
930.6148, -0.0146, 1
930.6248, -0.0165, 1
930.6348, -0.0181, 1
930.6448, -0.0193, 1
930.6548, -0.0211, 1
930.6648, -0.0215, 1
930.6748, -0.0193, 1
930.6848, -0.0163, 1
930.6948, -0.0137, 1
930.7048, -0.0132, 1
930.7148, -0.0149, 1
930.7248, -0.0186, 1
930.7348, -0.0226, 1
930.7448, -0.0247, 1
930.7548, -0.0240, 1
930.7648, -0.0215, 1
930.7748, -0.0189, 1
930.7848, -0.0166, 1
930.7948, -0.0172, 1
930.8048, -0.0190, 1
930.8148, -0.0208, 1
930.8248, -0.0213, 1
930.8348, -0.0200, 1
930.8448, -0.0184, 1
930.8548, -0.0176, 1
930.8648, -0.0179, 1
930.8748, -0.0212, 1
930.8848, -0.0245, 1
930.8948, -0.0264, 1
930.9048, -0.0256, 1
930.9148, -0.0234, 1
930.9248, -0.0212, 1
930.9348, -0.0188, 1
930.9448, -0.0187, 1
930.9548, -0.0205, 1
930.9648, -0.0210, 1
930.9748, -0.0196, 1
930.9848, -0.0190, 1
930.9948, -0.0185, 1
931.0048, -0.0187, 1
931.0148, -0.0187, 1
931.0248, -0.0190, 1
931.0348, -0.0196, 1
931.0448, -0.0201, 1
931.0548, -0.0213, 1
931.0648, -0.0234, 1
931.0748, -0.0245, 1
931.0848, -0.0235, 1
931.0948, -0.0242, 1
931.1048, -0.0262, 1
931.1148, -0.0283, 1
931.1248, -0.0278, 1
931.1348, -0.0271, 1
931.1448, -0.0263, 1
931.1548, -0.0256, 1
931.1648, -0.0248, 1
931.1748, -0.0241, 1
931.1848, -0.0234, 1
931.1948, -0.0229, 1
931.2048, -0.0231, 1
931.2148, -0.0247, 1
931.2248, -0.0258, 1
931.2348, -0.0256, 1
931.2448, -0.0249, 1
931.2548, -0.0229, 1
931.2648, -0.0205, 1
931.2748, -0.0204, 1
931.2848, -0.0230, 1
931.2948, -0.0257, 1
931.3048, -0.0262, 1
931.3148, -0.0250, 1
931.3248, -0.0235, 1
931.3348, -0.0221, 1
931.3448, -0.0211, 1
931.3548, -0.0202, 1
931.3648, -0.0208, 1
931.3748, -0.0209, 1
931.3848, -0.0219, 1
931.3948, -0.0247, 1
931.4048, -0.0264, 1
931.4148, -0.0260, 1
931.4248, -0.0258, 1
931.4348, -0.0258, 1
931.4448, -0.0264, 1
931.4548, -0.0261, 1
931.4648, -0.0250, 1
931.4748, -0.0263, 1
931.4848, -0.0272, 1
931.4948, -0.0285, 1
931.5048, -0.0294, 1
931.5148, -0.0296, 1
931.5248, -0.0285, 1
931.5348, -0.0270, 1
931.5448, -0.0261, 1
931.5548, -0.0273, 1
931.5648, -0.0290, 1
931.5748, -0.0305, 1
931.5848, -0.0302, 1
931.5948, -0.0291, 1
931.6048, -0.0276, 1
931.6148, -0.0266, 1
931.6248, -0.0266, 1
931.6348, -0.0266, 1
931.6448, -0.0266, 1
931.6548, -0.0273, 1
931.6648, -0.0285, 1
931.6748, -0.0292, 1
931.6848, -0.0302, 1
931.6948, -0.0320, 1
931.7048, -0.0330, 1
931.7148, -0.0309, 1
931.7248, -0.0297, 1
931.7348, -0.0307, 1
931.7448, -0.0312, 1
931.7548, -0.0322, 1
931.7648, -0.0326, 1
931.7748, -0.0339, 1
931.7848, -0.0344, 1
931.7948, -0.0331, 1
931.8048, -0.0323, 1
931.8148, -0.0309, 1
931.8248, -0.0304, 1
931.8348, -0.0306, 1
931.8448, -0.0322, 1
931.8548, -0.0330, 1
931.8648, -0.0327, 1
931.8748, -0.0326, 1
931.8848, -0.0331, 1
931.8948, -0.0336, 1
931.9048, -0.0328, 1
931.9148, -0.0323, 1
931.9248, -0.0312, 1
931.9348, -0.0302, 1
931.9448, -0.0292, 1
931.9548, -0.0293, 1
931.9648, -0.0289, 1
931.9748, -0.0275, 1
931.9848, -0.0260, 1
931.9948, -0.0258, 1
932.0048, -0.0252, 1
932.0148, -0.0257, 1
932.0248, -0.0264, 1
932.0348, -0.0285, 1
932.0448, -0.0285, 1
932.0548, -0.0262, 1
932.0648, -0.0246, 1
932.0748, -0.0238, 1
932.0848, -0.0224, 1
932.0948, -0.0222, 1
932.1048, -0.0233, 1
932.1148, -0.0231, 1
932.1248, -0.0228, 1
932.1348, -0.0223, 1
932.1448, -0.0225, 1
932.1548, -0.0224, 1
932.1648, -0.0234, 1
932.1748, -0.0248, 1
932.1848, -0.0259, 1
932.1948, -0.0266, 1
932.2048, -0.0274, 1
932.2148, -0.0281, 1
932.2248, -0.0270, 1
932.2348, -0.0246, 1
932.2448, -0.0227, 1
932.2548, -0.0220, 1
932.2648, -0.0216, 1
932.2748, -0.0206, 1
932.2848, -0.0214, 1
932.2948, -0.0230, 1
932.3048, -0.0223, 1
932.3148, -0.0207, 1
932.3248, -0.0195, 1
932.3348, -0.0204, 1
932.3448, -0.0229, 1
932.3548, -0.0263, 1
932.3648, -0.0294, 1
932.3748, -0.0287, 1
932.3848, -0.0244, 1
932.3948, -0.0200, 1
932.4048, -0.0181, 1
932.4148, -0.0176, 1
932.4248, -0.0187, 1
932.4348, -0.0210, 1
932.4448, -0.0226, 1
932.4548, -0.0227, 1
932.4648, -0.0219, 1
932.4748, -0.0215, 1
932.4848, -0.0221, 1
932.4948, -0.0232, 1
932.5048, -0.0252, 1
932.5148, -0.0273, 1
932.5248, -0.0286, 1
932.5348, -0.0284, 1
932.5448, -0.0286, 1
932.5548, -0.0281, 1
932.5648, -0.0267, 1
932.5748, -0.0247, 1
932.5848, -0.0243, 1
932.5948, -0.0244, 1
932.6048, -0.0250, 1
932.6148, -0.0253, 1
932.6248, -0.0264, 1
932.6348, -0.0262, 1
932.6448, -0.0235, 1
932.6548, -0.0203, 1
932.6648, -0.0192, 1
932.6748, -0.0179, 1
932.6848, -0.0174, 1
932.6948, -0.0186, 1
932.7048, -0.0210, 1
932.7148, -0.0225, 1
932.7248, -0.0233, 1
932.7348, -0.0246, 1
932.7448, -0.0256, 1
932.7548, -0.0259, 1
932.7648, -0.0263, 1
932.7748, -0.0274, 1
932.7848, -0.0273, 1
932.7948, -0.0258, 1
932.8048, -0.0251, 1
932.8148, -0.0255, 1
932.8248, -0.0255, 1
932.8348, -0.0250, 1
932.8448, -0.0248, 1
932.8548, -0.0237, 1
932.8648, -0.0227, 1
932.8748, -0.0242, 1
932.8848, -0.0282, 1
932.8948, -0.0311, 1
932.9048, -0.0317, 1
932.9148, -0.0308, 1
932.9248, -0.0301, 1
932.9348, -0.0294, 1
932.9448, -0.0286, 1
932.9548, -0.0281, 1
932.9648, -0.0275, 1
932.9748, -0.0264, 1
932.9848, -0.0258, 1
932.9948, -0.0265, 1
933.0048, -0.0281, 1
933.0148, -0.0280, 1
933.0248, -0.0290, 1
933.0348, -0.0298, 1
933.0448, -0.0285, 1
933.0548, -0.0263, 1
933.0648, -0.0246, 1
933.0748, -0.0244, 1
933.0848, -0.0253, 1
933.0948, -0.0266, 1
933.1048, -0.0277, 1
933.1148, -0.0281, 1
933.1248, -0.0255, 1
933.1348, -0.0230, 1
933.1448, -0.0229, 1
933.1548, -0.0243, 1
933.1648, -0.0264, 1
933.1748, -0.0293, 1
933.1848, -0.0296, 1
933.1948, -0.0290, 1
933.2048, -0.0263, 1
933.2148, -0.0256, 1
933.2248, -0.0271, 1
933.2348, -0.0295, 1
933.2448, -0.0322, 1
933.2548, -0.0332, 1
933.2648, -0.0322, 1
933.2748, -0.0312, 1
933.2848, -0.0322, 1
933.2948, -0.0326, 1
933.3048, -0.0316, 1
933.3148, -0.0286, 1
933.3248, -0.0259, 1
933.3348, -0.0237, 1
933.3448, -0.0228, 1
933.3548, -0.0234, 1
933.3648, -0.0262, 1
933.3748, -0.0290, 1
933.3848, -0.0299, 1
933.3948, -0.0299, 1
933.4048, -0.0300, 1
933.4148, -0.0307, 1
933.4248, -0.0315, 1
933.4348, -0.0315, 1
933.4448, -0.0314, 1
933.4548, -0.0313, 1
933.4648, -0.0307, 1
933.4748, -0.0329, 1
933.4848, -0.0345, 1
933.4948, -0.0349, 1
933.5048, -0.0349, 1
933.5148, -0.0361, 1
933.5248, -0.0371, 1
933.5348, -0.0359, 1
933.5448, -0.0348, 1
933.5548, -0.0349, 1
933.5648, -0.0347, 1
933.5748, -0.0341, 1
933.5848, -0.0331, 1
933.5948, -0.0329, 1
933.6048, -0.0332, 1
933.6148, -0.0336, 1
933.6248, -0.0338, 1
933.6348, -0.0329, 1
933.6448, -0.0316, 1
933.6548, -0.0305, 1
933.6648, -0.0304, 1
933.6748, -0.0300, 1
933.6848, -0.0279, 1
933.6948, -0.0255, 1
933.7048, -0.0248, 1
933.7148, -0.0237, 1
933.7248, -0.0222, 1
933.7348, -0.0215, 1
933.7448, -0.0221, 1
933.7548, -0.0236, 1
933.7648, -0.0276, 1
933.7748, -0.0315, 1
933.7848, -0.0326, 1
933.7948, -0.0308, 1
933.8048, -0.0284, 1
933.8148, -0.0280, 1
933.8248, -0.0294, 1
933.8348, -0.0302, 1
933.8448, -0.0315, 1
933.8548, -0.0314, 1
933.8648, -0.0287, 1
933.8748, -0.0264, 1
933.8848, -0.0243, 1
933.8948, -0.0241, 1
933.9048, -0.0254, 1
933.9148, -0.0274, 1
933.9248, -0.0295, 1
933.9348, -0.0304, 1
933.9448, -0.0295, 1
933.9548, -0.0293, 1
933.9648, -0.0296, 1
933.9748, -0.0292, 1
933.9848, -0.0281, 1
933.9948, -0.0269, 1
934.0048, -0.0259, 1
934.0148, -0.0247, 1
934.0248, -0.0248, 1
934.0348, -0.0262, 1
934.0448, -0.0276, 1
934.0548, -0.0272, 1
934.0648, -0.0280, 1
934.0748, -0.0292, 1
934.0848, -0.0297, 1
934.0948, -0.0294, 1
934.1048, -0.0302, 1
934.1148, -0.0311, 1
934.1248, -0.0309, 1
934.1348, -0.0313, 1
934.1448, -0.0324, 1
934.1548, -0.0331, 1
934.1648, -0.0322, 1
934.1748, -0.0307, 1
934.1848, -0.0300, 1
934.1948, -0.0302, 1
934.2048, -0.0311, 1
934.2148, -0.0336, 1
934.2248, -0.0356, 1
934.2348, -0.0360, 1
934.2448, -0.0352, 1
934.2548, -0.0347, 1
934.2648, -0.0337, 1
934.2748, -0.0315, 1
934.2848, -0.0293, 1
934.2948, -0.0295, 1
934.3048, -0.0297, 1
934.3148, -0.0294, 1
934.3248, -0.0283, 1
934.3348, -0.0273, 1
934.3448, -0.0260, 1
934.3548, -0.0238, 1
934.3648, -0.0235, 1
934.3748, -0.0243, 1
934.3848, -0.0244, 1
934.3948, -0.0238, 1
934.4048, -0.0229, 1
934.4148, -0.0235, 1
934.4248, -0.0236, 1
934.4348, -0.0242, 1
934.4448, -0.0257, 1
934.4548, -0.0254, 1
934.4648, -0.0246, 1
934.4748, -0.0249, 1
934.4848, -0.0267, 1
934.4948, -0.0284, 1
934.5048, -0.0303, 1
934.5148, -0.0311, 1
934.5248, -0.0301, 1
934.5348, -0.0274, 1
934.5448, -0.0254, 1
934.5548, -0.0251, 1
934.5648, -0.0251, 1
934.5748, -0.0248, 1
934.5848, -0.0247, 1
934.5948, -0.0252, 1
934.6048, -0.0241, 1
934.6148, -0.0220, 1
934.6248, -0.0219, 1
934.6348, -0.0236, 1
934.6448, -0.0247, 1
934.6548, -0.0253, 1
934.6648, -0.0246, 1
934.6748, -0.0229, 1
934.6848, -0.0203, 1
934.6948, -0.0208, 1
934.7048, -0.0244, 1
934.7148, -0.0262, 1
934.7248, -0.0263, 1
934.7348, -0.0261, 1
934.7448, -0.0268, 1
934.7548, -0.0278, 1
934.7648, -0.0289, 1
934.7748, -0.0303, 1
934.7848, -0.0314, 1
934.7948, -0.0307, 1
934.8048, -0.0301, 1
934.8148, -0.0287, 1
934.8248, -0.0274, 1
934.8348, -0.0265, 1
934.8448, -0.0263, 1
934.8548, -0.0272, 1
934.8648, -0.0272, 1
934.8748, -0.0265, 1
934.8848, -0.0275, 1
934.8948, -0.0295, 1
934.9048, -0.0308, 1
934.9148, -0.0312, 1
934.9248, -0.0324, 1
934.9348, -0.0320, 1
934.9448, -0.0301, 1
934.9548, -0.0276, 1
934.9648, -0.0266, 1
934.9748, -0.0266, 1
934.9848, -0.0272, 1
934.9948, -0.0281, 1
935.0048, -0.0270, 1
935.0148, -0.0242, 1
935.0248, -0.0218, 1
935.0348, -0.0225, 1
935.0448, -0.0246, 1
935.0548, -0.0268, 1
935.0648, -0.0283, 1
935.0748, -0.0292, 1
935.0848, -0.0291, 1
935.0948, -0.0284, 1
935.1048, -0.0277, 1
935.1148, -0.0273, 1
935.1248, -0.0261, 1
935.1348, -0.0243, 1
935.1448, -0.0244, 1
935.1548, -0.0252, 1
935.1648, -0.0252, 1
935.1748, -0.0262, 1
935.1848, -0.0289, 1
935.1948, -0.0305, 1
935.2048, -0.0297, 1
935.2148, -0.0281, 1
935.2248, -0.0274, 1
935.2348, -0.0273, 1
935.2448, -0.0279, 1
935.2548, -0.0293, 1
935.2648, -0.0296, 1
935.2748, -0.0278, 1
935.2848, -0.0254, 1
935.2948, -0.0254, 1
935.3048, -0.0262, 1
935.3148, -0.0266, 1
935.3248, -0.0269, 1
935.3348, -0.0274, 1
935.3448, -0.0274, 1
935.3548, -0.0274, 1
935.3648, -0.0294, 1
935.3748, -0.0327, 1
935.3848, -0.0341, 1
935.3948, -0.0338, 1
935.4048, -0.0324, 1
935.4148, -0.0311, 1
935.4248, -0.0306, 1
935.4348, -0.0312, 1
935.4448, -0.0320, 1
935.4548, -0.0319, 1
935.4648, -0.0289, 1
935.4748, -0.0252, 1
935.4848, -0.0230, 1
935.4948, -0.0216, 1
935.5048, -0.0230, 1
935.5148, -0.0264, 1
935.5248, -0.0307, 1
935.5348, -0.0295, 1
935.5448, -0.0268, 1
935.5548, -0.0253, 1
935.5648, -0.0251, 1
935.5748, -0.0252, 1
935.5848, -0.0251, 1
935.5948, -0.0252, 1
935.6048, -0.0245, 1
935.6148, -0.0232, 1
935.6248, -0.0262, 1
935.6348, -0.0302, 1
935.6448, -0.0322, 1
935.6548, -0.0310, 1
935.6648, -0.0283, 1
935.6748, -0.0254, 1
935.6848, -0.0239, 1
935.6948, -0.0252, 1
935.7048, -0.0291, 1
935.7148, -0.0324, 1
935.7248, -0.0324, 1
935.7348, -0.0319, 1
935.7448, -0.0319, 1
935.7548, -0.0312, 1
935.7648, -0.0299, 1
935.7748, -0.0304, 1
935.7848, -0.0306, 1
935.7948, -0.0292, 1
935.8048, -0.0283, 1
935.8148, -0.0275, 1
935.8248, -0.0286, 1
935.8348, -0.0290, 1
935.8448, -0.0286, 1
935.8548, -0.0280, 1
935.8648, -0.0266, 1
935.8748, -0.0247, 1
935.8848, -0.0245, 1
935.8948, -0.0260, 1
935.9048, -0.0275, 1
935.9148, -0.0287, 1
935.9248, -0.0296, 1
935.9348, -0.0298, 1
935.9448, -0.0289, 1
935.9548, -0.0280, 1
935.9648, -0.0288, 1
935.9748, -0.0290, 1
935.9848, -0.0285, 1
935.9948, -0.0274, 1
936.0048, -0.0267, 1
936.0148, -0.0269, 1
936.0248, -0.0287, 1
936.0348, -0.0320, 1
936.0448, -0.0348, 1
936.0548, -0.0359, 1
936.0648, -0.0344, 1
936.0748, -0.0339, 1
936.0848, -0.0326, 1
936.0948, -0.0301, 1
936.1048, -0.0292, 1
936.1148, -0.0303, 1
936.1248, -0.0291, 1
936.1348, -0.0282, 1
936.1448, -0.0268, 1
936.1548, -0.0273, 1
936.1648, -0.0274, 1
936.1748, -0.0280, 1
936.1848, -0.0288, 1
936.1948, -0.0301, 1
936.2048, -0.0299, 1
936.2148, -0.0308, 1
936.2248, -0.0317, 1
936.2348, -0.0318, 1
936.2448, -0.0303, 1
936.2548, -0.0291, 1
936.2648, -0.0289, 1
936.2748, -0.0294, 1
936.2848, -0.0307, 1
936.2948, -0.0325, 1
936.3048, -0.0339, 1
936.3148, -0.0337, 1
936.3248, -0.0329, 1
936.3348, -0.0315, 1
936.3448, -0.0303, 1
936.3548, -0.0308, 1
936.3648, -0.0324, 1
936.3748, -0.0343, 1
936.3848, -0.0353, 1
936.3948, -0.0353, 1
936.4048, -0.0343, 1
936.4148, -0.0322, 1
936.4248, -0.0293, 1
936.4348, -0.0280, 1
936.4448, -0.0322, 1
936.4548, -0.0379, 1
936.4648, -0.0393, 1
936.4748, -0.0388, 1
936.4848, -0.0375, 1
